Begrotingsjaar,Begrotings hoofdstuk,Verantwoordelijke minister,Naam Begroting,"Type Begroting (zie rbv voor definitie, KB voor II t/m IV, B voor begroting, F voor Fonds)","Begrotingsfase OWB=ontwerpbegroting/VB=vastgestelde begroting,1stesup stand, 2de sup stand, JV jaarverslag stand, SW slotwet stand)",Artikel nummer zoals in het witte stuk,% Juridisch verplicht,Omschrijving artikel,Type Artikel,Indicatie grote uitvoerende dienst op artikel. Zie rbv voor definitie,Programma of Apparaat,V/U/O (Verplichtingen/Uitgaven/Ontvangsten),Indicatie totaal regel J/N,Nr. onderverdeling zoals in de witte stukken,Beleidsmatige clustering,Financieel instrument/Apparaat,"Uitsplitsing fin.instrument cq apparaat zoals in b-tabel staat opm: vul de uitsplitsing aan met een regel overig fin.instrument, zie rbv 1.33d toelichting regel 4. Dit geldt ook voor apparaat",Nadere omschrijving zoals in b-tabel staat,Bedrag t-2,Bedrag t-1,Bedrag t,Bedrag t+1,Bedrag t+2,Bedrag t+3,Bedrag t+4,Naam_Begroting,Naam_artikel
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,15,95.0%,Hoofdvaarwegen,Beleidsartikel,N,Programma,V,N,,Vervanging HVWN,,,,87616.93566,209166.73251,123171.145,53836.0889,1372.7427,-1625,1174,A_Infrastructuurfonds,15_Hoofdvaarwegen
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,17,100.0%,Megaprojecten Verkeer en Vervoer,Beleidsartikel,N,Programma,U,N,,Betuweroute,,,,6044.24669,5618.75331,5055,5055,0,0,0,A_Infrastructuurfonds,17_Megaprojecten Verkeer en Vervoer
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,17,100.0%,Megaprojecten Verkeer en Vervoer,Beleidsartikel,N,Programma,O,N,,Ontvangsten PMR,,,,2345.57621,1999.62379,1455,765,0,0,0,A_Infrastructuurfonds,17_Megaprojecten Verkeer en Vervoer
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,17,100.0%,Megaprojecten Verkeer en Vervoer,Beleidsartikel,N,Programma,O,N,,Ontvangsten ZuidasDok,,,,,,38892,24112,35279,32363,55924,A_Infrastructuurfonds,17_Megaprojecten Verkeer en Vervoer
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,17,100.0%,Megaprojecten Verkeer en Vervoer,Beleidsartikel,N,Programma,U,N,,Project Mainportontwikkeling R'dam,,,,4188.67192,4138.32808,3482,3513,3529,3533,476,A_Infrastructuurfonds,17_Megaprojecten Verkeer en Vervoer
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,17,100.0%,Megaprojecten Verkeer en Vervoer,Beleidsartikel,N,Programma,V,N,,Project Mainportontwikkeling R'dam,,,,391.58643,3876.28168,3560,3560,3560,3560,490,A_Infrastructuurfonds,17_Megaprojecten Verkeer en Vervoer
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,17,100.0%,Megaprojecten Verkeer en Vervoer,Beleidsartikel,N,Programma,U,N,,Realisatie HSL,,,,4345.35905,5871.64095,614,765,0,0,0,A_Infrastructuurfonds,17_Megaprojecten Verkeer en Vervoer
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,17,100.0%,Megaprojecten Verkeer en Vervoer,Beleidsartikel,N,Programma,V,N,,Realisatie HSL,,,,13579.16232,5871.8794,614,765,0,0,0,A_Infrastructuurfonds,17_Megaprojecten Verkeer en Vervoer
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,17,100.0%,Megaprojecten Verkeer en Vervoer,Beleidsartikel,N,Programma,U,N,,Realisatieprogramma ZuidasDok,,,,,,42217,43377,4846,0,0,A_Infrastructuurfonds,17_Megaprojecten Verkeer en Vervoer
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,17,100.0%,Megaprojecten Verkeer en Vervoer,Beleidsartikel,N,Programma,U,N,,Verkenning en planuitwerkingprogramma ERTMS Landelijke invoer,,,,,25000,40000,30000,221162,242153,230473,A_Infrastructuurfonds,17_Megaprojecten Verkeer en Vervoer
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,17,100.0%,Megaprojecten Verkeer en Vervoer,Beleidsartikel,N,Programma,V,N,,Verkenning en planuitwerkingprogramma ERTMS Landelijke invoer,,,,,25000,40000,30000.1,445162.3,241153.27,229473.36,A_Infrastructuurfonds,17_Megaprojecten Verkeer en Vervoer
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,17,100.0%,Megaprojecten Verkeer en Vervoer,Beleidsartikel,N,Programma,U,N,,Verkenning en planuitwerkingprogramma ZuidasDok,,,,,0,52372,82268,112010,105251,96426,A_Infrastructuurfonds,17_Megaprojecten Verkeer en Vervoer
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,17,100.0%,Megaprojecten Verkeer en Vervoer,Beleidsartikel,N,Programma,V,N,,Verkenning en planuitwerkingprogramma ZuidasDok,,,,,,52716,332941,823056,8578,6166,A_Infrastructuurfonds,17_Megaprojecten Verkeer en Vervoer
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,17,100.0%,Megaprojecten Verkeer en Vervoer,Beleidsartikel,N,Programma,U,N,,Westerscheldetunnel,,,,182.72218,102.27782,0,0,0,0,0,A_Infrastructuurfonds,17_Megaprojecten Verkeer en Vervoer
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,17,100.0%,Megaprojecten Verkeer en Vervoer,Beleidsartikel,N,Programma,V,N,,Westerscheldetunnel,,,,193.30775,-169.58628,0,0,0,0,0,A_Infrastructuurfonds,17_Megaprojecten Verkeer en Vervoer
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,17,100.0%,Megaprojecten Verkeer en Vervoer,Beleidsartikel,N,Programma,V,N,,Zuiderzeelijn,,,,-4.7311,4.7311,0,0,0,0,0,A_Infrastructuurfonds,17_Megaprojecten Verkeer en Vervoer
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,U,N,,Apparaat RWS overige,,,,218424,205234.823528345,200208.136560055,174106.976860055,152124.478360055,136382.252760055,131081.091160055,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,V,N,,Apparaat RWS overige,,,,218424,205236,200208,174107,152124,136382,131087,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,U,N,,Beter Benutten,,,,0,0,49872.1301657017,124722.729455101,124722.709812503,,,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,V,N,,Beter Benutten,,,,0,0,50000,125000,125000,0,,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,U,N,,Externe veiligheid,,,,103.74411,3435,1995,2005,1996,1000,865,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,V,N,,Externe veiligheid,,,,93.1832,3280.8168,2000,2000,2000,1000,1000,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,U,N,,Gebiedsgerichte aanpak (UPR),,,,842.37712,2026.62288,0,0,0,0,0,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,V,N,,Gebiedsgerichte aanpak (UPR),,,,251.48722,2300.51278,0,0,0,0,0,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,U,N,,Intermodaal vervoer,,,,795.46466,7483.93534,852.182038331,0,0,0,0,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,V,N,,Intermodaal vervoer,,,,-244.70688,-2720.29312,-2140,0,0,0,0,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,U,N,,Nat. Basisinformatie voorzi.,,,,0,168,42,42,42,42,36,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,V,N,,Nat. Basisinformatie voorzi.,,,,0,126,42,42,42,42,42,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,U,N,,Netwerkoverstijgende kosten Overige,,,,58000,14723.176471655,12287.863439945,13209.023139945,13942.521639945,13854.747239945,13944.908839945,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,U,N,,Netwerkoverstijgende kosten Overige,,,,9400,8878,7345,16065,14415,6011,8701,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,V,N,,Netwerkoverstijgende kosten Overige,,,,58000,14887.176471655,12424.863439945,13508.023139945,14210.521639945,13966.747239945,14106.908839945,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,V,N,,Netwerkoverstijgende kosten Overige,,,,,8796,9345,16065,14415,6011,8701,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,U,N,,Railinfrabeheer,,,,0,1,0,0,0,0,0,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,U,N,,Subsidies algemeen,,,,0,138,0,0,0,0,0,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,U,N,,Tol gefinancierde uitgaven,,,,0,0,0,0,0,0,18341,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,V,N,,Tol gefinancierde uitgaven,,,,0,0,0,0,0,0,18340.8489800008,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,O,N,,Tolopgave,,,,0,0,0,0,0,0,18341,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,18,100.0%,Overige uitgaven,Beleidsartikel,N,Programma,O,N,,Voordelig saldo,,,,147317,-12263,0,0,0,0,0,A_Infrastructuurfonds,18_Overige uitgaven
2015,A,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuurfonds,F,OWB,19,-,Bijdragen andere begrotingen,Beleidsartikel,N,Programma,O,N,,Bijdrage tlv begroting IenM,,,,5722871,5842231,5329360,5606372,6040426,5594213,5742309,A_Infrastructuurfonds,19_Bijdragen andere begrotingen
2015,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,,U,J,,,Bijdragen aan (inter)nationale organisaties ,,,,20626,57255,21212,21212,20212,20212,B_Gemeentefonds,1_Gemeentefonds
2015,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,,U,N,,,Bijdragen aan (inter)nationale organisaties ,Budget A+O-fonds,,,6301,6449,6449,6449,6449,6449,B_Gemeentefonds,1_Gemeentefonds
2015,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,,U,N,,,Bijdragen aan (inter)nationale organisaties ,Bijdrage aan VNG ,,,6861,43342,7299,7299,6299,6299,B_Gemeentefonds,1_Gemeentefonds
2015,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,,U,N,,,Bijdragen aan (inter)nationale organisaties ,Bijdrage aan KING,,,7464,7464,7464,7464,7464,7464,B_Gemeentefonds,1_Gemeentefonds
2015,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,,U,J,,,Bijdragen aan medeoverheden ,,,,18716100,27211641,27011004,26482710,26293431,26150543,B_Gemeentefonds,1_Gemeentefonds
2015,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,,U,N,,,Bijdragen aan medeoverheden ,Algemene uitkering ca en de aanvullende uitkeringen,,,15636222,14552778,14600553,14532838,14487007,14432926,B_Gemeentefonds,1_Gemeentefonds
2015,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,,U,N,,,Bijdragen aan medeoverheden ,Integratie-uitkeringen overig,,,1760891,1304199,1142105,1138096,1142519,1142600,B_Gemeentefonds,1_Gemeentefonds
2015,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,,U,N,,,Bijdragen aan medeoverheden ,Decentralisatie-uitkeringen,,,1318987,1068198,1047800,970928,965928,965928,B_Gemeentefonds,1_Gemeentefonds
2015,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,,U,N,,,Bijdragen aan medeoverheden ,Integratie-uitkering  sociaal domein,,,0,10286466,10220546,9840848,9697977,9609089,B_Gemeentefonds,1_Gemeentefonds
2015,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,,U,J,,,Bijdragen aan ZBO’s /RWT’s ,Kosten Waarderingskamer,,,1938,1985,1985,1985,1985,1985,B_Gemeentefonds,1_Gemeentefonds
2015,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,,U,J,,,Opdrachten,Kosten Financiële-verhoudingswet,,,2841,1841,1841,2091,2091,2091,B_Gemeentefonds,1_Gemeentefonds
2015,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,,V,J,,,,,,,18706730,27272721,27036042,26507998,26317719,26174831,B_Gemeentefonds,1_Gemeentefonds
2015,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,,U,J,,,,,,,18741505,27272721,27036042,26507998,26317719,26174831,B_Gemeentefonds,1_Gemeentefonds
2015,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,100.0%,Gemeentefonds,Beleidsartikel,N,,U,J,,,,,,,,,,,,,B_Gemeentefonds,1_Gemeentefonds
2015,B,R.H.A. Plasterk,Gemeentefonds,F,OWB,1,,Gemeentefonds,Beleidsartikel,N,,O,J,,,,,,,18741505,27272721,27036042,26507998,26317719,26174831,B_Gemeentefonds,1_Gemeentefonds
2015,C,R.H.A. Plasterk,Provinciefonds,F,OWB,1,,Provinciefonds,Beleidsartikel,N,,U,J,,,Bijdragen aan medeoverheden ,,,,1277316,952081,1123335,1126763,1010972,1005972,C_Provinciefonds,1_Provinciefonds
2015,C,R.H.A. Plasterk,Provinciefonds,F,OWB,1,,Provinciefonds,Beleidsartikel,N,,U,N,,,Bijdragen aan medeoverheden ,Algemene uitkering ca en de aanvullende uitkeringen,,,306873,262088,657823,652823,641881,636881,C_Provinciefonds,1_Provinciefonds
2015,C,R.H.A. Plasterk,Provinciefonds,F,OWB,1,,Provinciefonds,Beleidsartikel,N,,U,N,,,Bijdragen aan medeoverheden ,Integratie-uitkeringen,,,40330,0,0,0,0,0,C_Provinciefonds,1_Provinciefonds
2015,C,R.H.A. Plasterk,Provinciefonds,F,OWB,1,,Provinciefonds,Beleidsartikel,N,,U,N,,,Bijdragen aan medeoverheden ,Decentralisatie-uitkeringen,,,930113,689993,465512,473940,369091,369091,C_Provinciefonds,1_Provinciefonds
2015,C,R.H.A. Plasterk,Provinciefonds,F,OWB,1,,Provinciefonds,Beleidsartikel,N,,U,J,,,Opdrachten,Kosten Financiële-verhoudingswet,,,100,100,100,100,100,100,C_Provinciefonds,1_Provinciefonds
2015,C,R.H.A. Plasterk,Provinciefonds,F,OWB,1,,Provinciefonds,Beleidsartikel,N,,V,J,,,,,,,1277488,952181,1123435,1126863,1011072,1006072,C_Provinciefonds,1_Provinciefonds
2015,C,R.H.A. Plasterk,Provinciefonds,F,OWB,1,,Provinciefonds,Beleidsartikel,N,,U,J,,,,,,,1277416,952181,1123435,1126863,1011072,1006072,C_Provinciefonds,1_Provinciefonds
2015,C,R.H.A. Plasterk,Provinciefonds,F,OWB,1,100.0%,Provinciefonds,Beleidsartikel,N,,U,J,,,,,,,,,,,,,C_Provinciefonds,1_Provinciefonds
2015,C,R.H.A. Plasterk,Provinciefonds,F,OWB,1,,Provinciefonds,Beleidsartikel,N,,O,J,,,,,,,1277416,952181,1123435,1126863,1011072,1006072,C_Provinciefonds,1_Provinciefonds
2015,F,H.G.J. Kamp,Diergezondheidsfonds,F,OWB,1,,Bewaking en bestrijding van dierziekten en voorkomen en verminderen van welzijnsproblemen,Beleidsartikel,N,Programma,U,J,,,Opdrachten,,,11247,20194,21860,21860,21860,21860,21860,F_Diergezondheidsfonds,1_Bewaking en bestrijding van dierziekten en voorkomen en verminderen van welzijnsproblemen
2015,F,H.G.J. Kamp,Diergezondheidsfonds,F,OWB,1,,Bewaking en bestrijding van dierziekten en voorkomen en verminderen van welzijnsproblemen,Beleidsartikel,N,Programma,V,J,,,,,,11247,20194,21860,21860,21860,21860,21860,F_Diergezondheidsfonds,1_Bewaking en bestrijding van dierziekten en voorkomen en verminderen van welzijnsproblemen
2015,F,H.G.J. Kamp,Diergezondheidsfonds,F,OWB,1,,Bewaking en bestrijding van dierziekten en voorkomen en verminderen van welzijnsproblemen,Beleidsartikel,N,Programma,U,J,,,,,,11247,20194,21860,21860,21860,21860,21860,F_Diergezondheidsfonds,1_Bewaking en bestrijding van dierziekten en voorkomen en verminderen van welzijnsproblemen
2015,F,H.G.J. Kamp,Diergezondheidsfonds,F,OWB,1,,Bewaking en bestrijding van dierziekten en voorkomen en verminderen van welzijnsproblemen,Beleidsartikel,N,Programma,U,N,,,,,Bewaking van dierziekten,3636,4200,9307,9307,9307,9307,9307,F_Diergezondheidsfonds,1_Bewaking en bestrijding van dierziekten en voorkomen en verminderen van welzijnsproblemen
2015,F,H.G.J. Kamp,Diergezondheidsfonds,F,OWB,1,,Bewaking en bestrijding van dierziekten en voorkomen en verminderen van welzijnsproblemen,Beleidsartikel,N,Programma,U,N,,,,,Bestrijding van dierziekten,7460,15994,12553,12553,12553,12553,12553,F_Diergezondheidsfonds,1_Bewaking en bestrijding van dierziekten en voorkomen en verminderen van welzijnsproblemen
2015,F,H.G.J. Kamp,Diergezondheidsfonds,F,OWB,1,,Bewaking en bestrijding van dierziekten en voorkomen en verminderen van welzijnsproblemen,Beleidsartikel,N,Programma,U,N,,,,,Voorkomen en verminderen van welzijnsproblemen,0,0,0,0,0,0,0,F_Diergezondheidsfonds,1_Bewaking en bestrijding van dierziekten en voorkomen en verminderen van welzijnsproblemen
2015,F,H.G.J. Kamp,Diergezondheidsfonds,F,OWB,1,,Bewaking en bestrijding van dierziekten en voorkomen en verminderen van welzijnsproblemen,Beleidsartikel,N,Programma,U,N,,,,,Overige,151,,,,,,,F_Diergezondheidsfonds,1_Bewaking en bestrijding van dierziekten en voorkomen en verminderen van welzijnsproblemen
2015,F,H.G.J. Kamp,Diergezondheidsfonds,F,OWB,1,,Bewaking en bestrijding van dierziekten en voorkomen en verminderen van welzijnsproblemen,Beleidsartikel,N,Programma,O,J,,,,,,15905,20194,21860,21860,21860,21860,21860,F_Diergezondheidsfonds,1_Bewaking en bestrijding van dierziekten en voorkomen en verminderen van welzijnsproblemen
2015,I,M. Rutte,De Koning,K,OWB,1,,Grondwettelijke uitkering aan de leden van het Koninklijk Huis,Niet-beleidsartikel,N,Programma,V,J,,,,,,7463,7614,7659,7659,7659,7659,7659,I_De Koning,1_Grondwettelijke uitkering aan de leden van het Koninklijk Huis
2015,I,M. Rutte,De Koning,K,OWB,1,,Grondwettelijke uitkering aan de leden van het Koninklijk Huis,Niet-beleidsartikel,N,Programma,U,J,,,,,,7463,7614,7659,7659,7659,7659,7659,I_De Koning,1_Grondwettelijke uitkering aan de leden van het Koninklijk Huis
2015,I,M. Rutte,De Koning,K,OWB,1,,Grondwettelijke uitkering aan de leden van het Koninklijk Huis,Niet-beleidsartikel,N,Programma,O,J,,,,,,0,0,0,0,0,0,0,I_De Koning,1_Grondwettelijke uitkering aan de leden van het Koninklijk Huis
2015,I,M. Rutte,De Koning,K,OWB,2,,Functionele uitgaven van de Koning,Niet-beleidsartikel,N,Programma,V,J,,,,,,27025,26833,26826,26824,26824,26822,26823,I_De Koning,2_Functionele uitgaven van de Koning
2015,I,M. Rutte,De Koning,K,OWB,2,,Functionele uitgaven van de Koning,Niet-beleidsartikel,N,Programma,U,J,,,,,,27025,26833,26826,26824,26824,26822,26823,I_De Koning,2_Functionele uitgaven van de Koning
2015,I,M. Rutte,De Koning,K,OWB,2,,Functionele uitgaven van de Koning,Niet-beleidsartikel,N,Programma,O,J,,,,,,293,65,0,0,0,0,0,I_De Koning,2_Functionele uitgaven van de Koning
2015,I,M. Rutte,De Koning,K,OWB,3,,Doorbelaste uitgaven van andere begrotingen,Niet-beleidsartikel,N,Programma,V,J,,,,,,6118,5630,5600,5597,5580,5563,5564,I_De Koning,3_Doorbelaste uitgaven van andere begrotingen
2015,I,M. Rutte,De Koning,K,OWB,3,,Doorbelaste uitgaven van andere begrotingen,Niet-beleidsartikel,N,Programma,U,J,,,,,,6118,5630,5600,5597,5580,5563,5564,I_De Koning,3_Doorbelaste uitgaven van andere begrotingen
2015,I,M. Rutte,De Koning,K,OWB,3,,Doorbelaste uitgaven van andere begrotingen,Niet-beleidsartikel,N,Programma,O,J,,,,,,125,131,0,0,0,0,0,I_De Koning,3_Doorbelaste uitgaven van andere begrotingen
2015,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,1,,Wetgeving en controle Eerste Kamer,Beleidsartikel,N,Apparaat,U,N,1,Apparaat Eerste Kamer,,,,6530,8306,8099,8102,8100,8109,8109,IIA_Staten Generaal,1_Wetgeving en controle Eerste Kamer
2015,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,1,,Wetgeving en controle Eerste Kamer,Beleidsartikel,N,Programma,U,N,3,Verenigde vergadering,,,,1973,77,73,73,73,73,73,IIA_Staten Generaal,1_Wetgeving en controle Eerste Kamer
2015,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,1,,Wetgeving en controle Eerste Kamer,Beleidsartikel,N,Programma,U,N,2,Vergoeding voorzitter/leden Eerste Kamer,,,,3304,3395,3498,3498,3498,3498,3498,IIA_Staten Generaal,1_Wetgeving en controle Eerste Kamer
2015,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,1,,Wetgeving en controle Eerste Kamer,Beleidsartikel,N,Apparaat,V,J,,,,,,11844,11770,11670,11673,11671,11680,11680,IIA_Staten Generaal,1_Wetgeving en controle Eerste Kamer
2015,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,1,,Wetgeving en controle Eerste Kamer,Beleidsartikel,N,Niet toegedeeld,U,J,,,,,,11807,11778,11670,11673,11671,11680,11680,IIA_Staten Generaal,1_Wetgeving en controle Eerste Kamer
2015,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,1,,Wetgeving en controle Eerste Kamer,Beleidsartikel,N,Apparaat,O,J,,,,,,204,91,79,79,79,79,79,IIA_Staten Generaal,1_Wetgeving en controle Eerste Kamer
2015,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,2,,Uitgaven tbv van (oud) leden Tweede Kamer en leden Europees Parlement,Beleidsartikel,N,Programma,U,N,2,Pensioenen en wachtgelden,,,,10999,9661,9661,9661,11158,10160,9661,IIA_Staten Generaal,2_Uitgaven tbv van (oud) leden Tweede Kamer en leden Europees Parlement
2015,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,2,,Uitgaven tbv van (oud) leden Tweede Kamer en leden Europees Parlement,Beleidsartikel,N,Programma,U,N,1,Schadeloosstelling,,,,18700,19460,19571,19570,19567,19567,19567,IIA_Staten Generaal,2_Uitgaven tbv van (oud) leden Tweede Kamer en leden Europees Parlement
2015,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,2,,Uitgaven tbv van (oud) leden Tweede Kamer en leden Europees Parlement,Beleidsartikel,N,Programma,U,N,3,Schadeloosstelling Europarlementariers incl tegemoetkoming ziektekosten,,,,191,110,0,0,0,0,0,IIA_Staten Generaal,2_Uitgaven tbv van (oud) leden Tweede Kamer en leden Europees Parlement
2015,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,2,,Uitgaven tbv van (oud) leden Tweede Kamer en leden Europees Parlement,Beleidsartikel,N,Apparaat,V,J,,,,,,29890,29231,29232,29231,30725,29727,29228,IIA_Staten Generaal,2_Uitgaven tbv van (oud) leden Tweede Kamer en leden Europees Parlement
2015,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,2,,Uitgaven tbv van (oud) leden Tweede Kamer en leden Europees Parlement,Beleidsartikel,N,Niet toegedeeld,U,J,,,,,,29890,29231,29232,29231,30725,29727,29228,IIA_Staten Generaal,2_Uitgaven tbv van (oud) leden Tweede Kamer en leden Europees Parlement
2015,IIA,R.H.A. Plasterk,Staten Generaal,KB,OWB,2,,Uitgaven tbv van (oud) leden Tweede Kamer en leden Europees Parlement,Beleidsartikel,N,Apparaat,O,J,,,,,,86,86,86,86,86,86,86,IIA_Staten Generaal,2_Uitgaven tbv van (oud) leden Tweede Kamer en leden Europees Parlement
