Begrotingsjaar,Begroting,Verantwoordelijke minister,Naam Begroting,"Type Begroting (zie rbv voor definitie, KB voor II t/m IV, B voor begroting, F voor Fonds)","Begrotingsfase OWB=ontwerpbegroting/VB=vastgestelde begroting,1stesup stand, 2de sup stand, JV jaarverslag stand, SW slotwet stand)",Artikel nummer zoals in het witte stuk,% Juridisch verplicht,Omschrijving artikel,Type Artikel,Indicatie grote uitvoerende dienst op artikel.,"Programma, apparaat en nominaal en onvoorzien",V/U/O (Verplichtingen/Uitgaven/Ontvangsten),Indicatie totaal regel Ja/Nee,Nr. onderverdeling zoals in de witte stukken,Beleidsmatige clustering,Financieel instrument/Apparaat,"Uitsplitsing fin.instrument cq apparaat zoals in b-tabel staat opm: vul de uitsplitsing aan met een regel overig fin.instrument,",Nadere omschrijving zoals in b-tabel staat,Bedrag t-2,Bedrag t-1,Bedrag t,Bedrag t+1,Bedrag t+2,Bedrag t+3,Bedrag t+4,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,4,,Zorgbreed beleid,Beleidsartikel,N,Programma,U,N,5,"Zorg, welzijn en jeugdzorg op Caribisch Nederland",Bekostiging,Zorg en welzijn,Zorg en welzijn,"104,083","114,787",111607,"114,756","117,903","121,097","124,873",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,4,,Zorgbreed beleid,Beleidsartikel,N,Programma,U,N,5,"Zorg, welzijn en jeugdzorg op Caribisch Nederland",Bekostiging,Overig,Overig,"2,634","2,738",2338,"2,337","2,142","2,142","2,142",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,4,,Zorgbreed beleid,Beleidsartikel,N,Programma,U,N,6,Voorkomen oneigenlijk gebruik en aanpak fraude,Subsidies,Overig,Overig,444,"2,204",1500,450,450,450,450,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,4,,Zorgbreed beleid,Beleidsartikel,N,Programma,U,N,6,Voorkomen oneigenlijk gebruik en aanpak fraude,Opdrachten,Overig,Overig,600,"1,810",455,19,19,19,19,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,4,,Zorgbreed beleid,Beleidsartikel,N,Programma,O,N,,,,Overig,Overig,"36,609","4,858",4858,"4,858","4,858","4,858","4,858",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,5,,Jeugd,Beleidsartikel,N,Programma,U,N,3,Effectief en efficiënt werkend jeugdstelsel,Subsidies,Schippersinternaten,Schippersinternaten,"20,076","18,578",18577,"18,577","18,577","18,577","18,577",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,5,,Jeugd,Beleidsartikel,N,Programma,U,N,3,Effectief en efficiënt werkend jeugdstelsel,Subsidies,Participatie,Participatie,"1,630","1,769",2050,"2,011","1,958","1,958","1,959",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,5,,Jeugd,Beleidsartikel,N,Programma,U,N,3,Effectief en efficiënt werkend jeugdstelsel,Subsidies,"Kennis, beleidsinformatie en kindermishandeling","Kennis, beleidsinformatie en kindermishandeling","8,268","9,017",8879,"7,462","7,462","7,462","7,462",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,5,,Jeugd,Beleidsartikel,N,Programma,U,N,3,Effectief en efficiënt werkend jeugdstelsel,Subsidies,Jeugdhulp,Jeugdhulp,"56,511","38,330",20791,"19,757","31,736","32,736","16,137",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,5,,Jeugd,Beleidsartikel,N,Programma,U,N,3,Effectief en efficiënt werkend jeugdstelsel,Subsidies,Transitie jeugd,Transitie jeugd,"16,582","124,233",54674,"3,245",0,0,0,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,5,,Jeugd,Beleidsartikel,N,Programma,U,N,3,Effectief en efficiënt werkend jeugdstelsel,Opdrachten,"Kennis, beleidsinformatie en kindermishandeling","Kennis, beleidsinformatie en kindermishandeling","1,119","3,703",3434,"2,199","2,199","2,199","2,199",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,5,,Jeugd,Beleidsartikel,N,Programma,U,N,3,Effectief en efficiënt werkend jeugdstelsel,Opdrachten,Jeugdhulp,Jeugdhulp,"1,023","1,902",2631,"6,478","6,659","7,327","7,327",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,5,,Jeugd,Beleidsartikel,N,Programma,U,N,3,Effectief en efficiënt werkend jeugdstelsel,Opdrachten,Transitie jeugd,Transitie jeugd,"1,349","3,432",2465,0,0,0,0,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,5,,Jeugd,Beleidsartikel,N,Programma,U,N,3,Effectief en efficiënt werkend jeugdstelsel,Opdrachten,Overig,Overig,31,571,750,750,750,750,750,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,5,,Jeugd,Beleidsartikel,N,Programma,U,N,3,Effectief en efficiënt werkend jeugdstelsel,Bijdrage aan agentschappen,Overig,Overig,"1,209","1,307",1258,"1,259","1,259","1,259","1,259",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,5,,Jeugd,Beleidsartikel,N,Programma,U,N,3,Effectief en efficiënt werkend jeugdstelsel,Bijdragen aan andere begrotingshoofdstukken,OCW: Onderwijskosten JeugdzorgPlus en kijkwijzer,OCW: Onderwijskosten JeugdzorgPlus en kijkwijzer,183,22,22,205,205,205,205,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,5,,Jeugd,Beleidsartikel,N,Programma,U,N,3,Effectief en efficiënt werkend jeugdstelsel,Bijdragen aan andere begrotingshoofdstukken,Overig,Overig,"2,448",0,0,0,0,0,0,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,5,,Jeugd,Beleidsartikel,N,Programma,O,N,,,,Laagdrempelige ondersteuning opvoeden en opgroeien,Laagdrempelige ondersteuning opvoeden en opgroeien,0,"4,423",4423,"4,423","4,423","4,423","4,423",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,5,,Jeugd,Beleidsartikel,N,Programma,O,N,,,,Effectief en efficiënt werkend jeugdstelsel,Effectief en efficiënt werkend jeugdstelsel,"8,099","78,000",0,0,0,0,0,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,5,,Jeugd,Beleidsartikel,N,Programma,O,N,,,,Noodzakelijke en passende zorg,Noodzakelijke en passende zorg,"3,548",85,85,85,85,85,85,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Subsidies,Gehandicaptensport,Gehandicaptensport,"3,071","1,921",1849,"1,848","1,848","1,848","1,848",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Subsidies,Verantwoord sporten en bewegen,Verantwoord sporten en bewegen,"2,418",104,292,292,292,621,609,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Subsidies,Sport en bewegen in de buurt,Sport en bewegen in de buurt,"3,459","5,622",12880,"16,832","16,241","16,473","15,973",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Subsidies,Stimuleren van een veiliger sportklimaat,Stimuleren van een veiliger sportklimaat,"7,520","7,337",7251,"7,250","7,251","7,251","7,251",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Bekostiging,Compensatie van betaalde energiebelasting,Compensatie van betaalde energiebelasting,"8,638",400,0,0,0,0,0,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Bekostiging,Energiebesparing en duurzame energie,Energiebesparing en duurzame energie,0,"3,000",3000,"3,000","3,000","3,000","3,000",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Opdrachten,Sport en bewegen in de buurt,Sport en bewegen in de buurt,38,203,0,0,0,0,0,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Bijdrage aan mede-overheden,Sport en bewegen in de buurt,Sport en bewegen in de buurt,0,664,47755,"47,753","47,751","47,752","47,753",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Bijdrage aan mede-overheden,Energiebesparing en duurzame energie,Energiebesparing en duurzame energie,0,89,0,0,0,0,0,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,1,Passend sport- en beweegaanbod,Bijdragen aan andere begrotingshoofdstukken,Energiebesparing en verduurzaming,Energiebesparing en verduurzaming,0,0,6487,"6,486","6,486","6,486","6,486",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,2,Uitblinken in sport,Subsidies,Topsportevenementen,Topsportevenementen,"6,771","4,631",7231,"4,891","4,891","4,891","4,891",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,2,Uitblinken in sport,Subsidies,Topsportprogramma's,Topsportprogramma's,"21,465","20,188",19016,"19,015","19,015","19,015","19,015",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,2,Uitblinken in sport,Subsidies,Dopingbestrijding,Dopingbestrijding,"1,547","1,658",1501,"1,500","1,501","1,501","1,501",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,2,Uitblinken in sport,Inkomensoverdracht,Stipendiumregeling,Stipendiumregeling,"11,025","12,441",10415,"10,414","10,415","10,415","10,415",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,2,Uitblinken in sport,Bijdragen (inter)nationale organisaties,Dopingbestrijding,Dopingbestrijding,198,180,180,180,180,180,180,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,3,"Borgen van innovatie, kennisontwikkeling en kennisdeling",Subsidies,Kennis als fundament,Kennis als fundament,"6,626","7,929",8479,"8,680","8,806","8,807","9,162",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,3,"Borgen van innovatie, kennisontwikkeling en kennisdeling",Opdrachten,Kennis als fundament,Kennis als fundament,251,29,306,306,306,306,306,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,U,N,3,"Borgen van innovatie, kennisontwikkeling en kennisdeling",Bijdragen (inter)nationale organisaties,Overig,Overig,52,62,62,62,62,62,62,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,6,,Sport en bewegen,Beleidsartikel,N,Programma,O,N,,,,,Overig,274,740,740,740,740,740,740,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,Beleidsartikel,N,Programma,U,N,1,De zorg- en dienstverlening aan verzetsdeelnemers en oorlogsgetroffenen WOII en de herinnering aan WO II,Subsidies,Nationaal Comité 4 en 5 mei,Nationaal Comité 4 en 5 mei,"5,803","5,562",4837,"4,837","4,526","4,526","4,526",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,Beleidsartikel,N,Programma,U,N,1,De zorg- en dienstverlening aan verzetsdeelnemers en oorlogsgetroffenen WOII en de herinnering aan WO II,Subsidies,Nationale herinneringscentra,Nationale herinneringscentra,"1,814","1,848",1791,"1,791","1,791","1,791","1,791",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,Beleidsartikel,N,Programma,U,N,1,De zorg- en dienstverlening aan verzetsdeelnemers en oorlogsgetroffenen WOII en de herinnering aan WO II,Subsidies,Zorg- en dienstverlening,Zorg- en dienstverlening,"5,955","5,473",7745,"7,745","7,745","7,745","7,745",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,Beleidsartikel,N,Programma,U,N,1,De zorg- en dienstverlening aan verzetsdeelnemers en oorlogsgetroffenen WOII en de herinnering aan WO II,Subsidies,Overig,Overig,"2,535","4,258",5927,"5,826","6,137","6,137","5,962",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,Beleidsartikel,N,Programma,U,N,1,De zorg- en dienstverlening aan verzetsdeelnemers en oorlogsgetroffenen WOII en de herinnering aan WO II,Bekostiging,Overig,Overig,0,400,400,400,400,400,400,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,Beleidsartikel,N,Programma,U,N,1,De zorg- en dienstverlening aan verzetsdeelnemers en oorlogsgetroffenen WOII en de herinnering aan WO II,Opdrachten,Overig,Overig,155,403,403,403,403,403,403,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,Beleidsartikel,N,Programma,U,N,1,De zorg- en dienstverlening aan verzetsdeelnemers en oorlogsgetroffenen WOII en de herinnering aan WO II,Bijdragen aan andere begrotingshoofdstukken,Overig,Overig,0,0,24,24,24,24,24,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,Beleidsartikel,N,Programma,U,N,2,Pensioenen en uitkeringen voor verzetsdeelnemers en oorlogsgetroffenen WO II,Inkomensoverdracht,Wetten en regelingen verzetsdeelnemers en oorlogsgetroffenen,Wetten en regelingen verzetsdeelnemers en oorlogsgetroffenen,"262,000","249,100",239213,"224,679","210,049","195,696","181,997",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,Beleidsartikel,N,Programma,U,N,2,Pensioenen en uitkeringen voor verzetsdeelnemers en oorlogsgetroffenen WO II,Inkomensoverdracht,Backpay,Backpay,0,"19,000",0,0,0,0,0,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,Beleidsartikel,N,Programma,U,N,2,Pensioenen en uitkeringen voor verzetsdeelnemers en oorlogsgetroffenen WO II,Inkomensoverdracht,Overig,Overig,"9,095","10,222",0,0,0,0,0,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,Beleidsartikel,N,Programma,U,N,2,Pensioenen en uitkeringen voor verzetsdeelnemers en oorlogsgetroffenen WO II,Bijdrage aan ZBO's/RWT's,SVB,SVB,"10,956","10,986",10292,"9,759","9,271","8,785","8,012",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,Beleidsartikel,N,Programma,U,N,2,Pensioenen en uitkeringen voor verzetsdeelnemers en oorlogsgetroffenen WO II,Bijdrage aan ZBO's/RWT's,PUR,PUR,"3,160","2,761",2299,"1,949","1,557","1,200","1,200",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,Beleidsartikel,N,Programma,U,N,2,Pensioenen en uitkeringen voor verzetsdeelnemers en oorlogsgetroffenen WO II,Bijdrage aan ZBO's/RWT's,Stichting Administratie Indonesische Pensioenen,Stichting Administratie Indonesische Pensioenen,37,0,0,0,0,0,0,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,Beleidsartikel,N,Programma,U,N,2,Pensioenen en uitkeringen voor verzetsdeelnemers en oorlogsgetroffenen WO II,Bijdrage aan ZBO's/RWT's,Overig,Overig,136,"1,374",584,447,308,"1,152","1,925",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,7,,Oorlogsgetroffenen en herinnering WO II,Beleidsartikel,N,Programma,O,N,,,,Overig,Overig,"3,765","5,013",901,901,901,901,901,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,8,,Tegemoetkoming specifieke kosten,Beleidsartikel,N,Programma,U,N,1,Zorgtoeslag,Inkomensoverdracht,1. Zorgtoeslag,1. Zorgtoeslag,"4,741,888","4,212,885",4405980,"4,952,733","5,399,282","5,762,673","5,958,093",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,8,,Tegemoetkoming specifieke kosten,Beleidsartikel,N,Programma,U,N,2,Wet tegemoetkoming chronisch zieken en gehandicapten,Inkomensoverdracht,2. Wet tegemoetkoming chronisch zieken en gehandicapten (Wtcg),2. Wet tegemoetkoming chronisch zieken en gehandicapten (Wtcg),"41,778","7,738",3842,"1,942",0,0,0,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,8,,Tegemoetkoming specifieke kosten,Beleidsartikel,N,Programma,U,N,3,Tegemoetkoming specifieke zorgkosten,Inkomensoverdracht,3. Tegemoetkoming specifieke zorgkosten,3. Tegemoetkoming specifieke zorgkosten,"41,849","41,299",38299,"38,299","38,299","38,299","38,299",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,8,,Tegemoetkoming specifieke kosten,Beleidsartikel,N,Programma,O,N,,,,Overig,Overig,"800,656",0,0,0,0,0,0,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,9,,Algemeen,Beleidsartikel,N,Programma,U,N,1,Internationale samenwerking,Opdrachten,Overig,Overig,75,"2,215",0,0,0,0,0,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,9,,Algemeen,Beleidsartikel,N,Programma,U,N,1,Internationale samenwerking,Bijdragen (inter)nationale organisaties,World Health Organization,World Health Organization,"3,260","3,539",3868,"3,868","3,868","3,868","3,868",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,9,,Algemeen,Beleidsartikel,N,Programma,U,N,1,Internationale samenwerking,Bijdragen (inter)nationale organisaties,Overig,Overig,704,"1,024",1259,"1,259","1,259","1,259","1,259",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,9,,Algemeen,Beleidsartikel,N,Programma,U,N,1,Internationale samenwerking,Bijdrage aan agentschappen,Overig,Overig,804,329,0,0,0,0,0,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,9,,Algemeen,Beleidsartikel,N,Programma,U,N,3,Eigenaarsbijdrage RIVM,Bekostiging,Eigenaarsbijdrage RIVM,Eigenaarsbijdrage RIVM,"28,893","18,611",18058,"17,240","15,388","15,388","15,388",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,9,,Algemeen,Beleidsartikel,N,Programma,U,N,4,Begrotingsreserve achterborg WFZ-garanties,Garanties,Overig,Overig,0,0,5000,"10,000","15,000","20,000","20,000",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,9,,Algemeen,Beleidsartikel,N,Programma,O,N,,,,Overig,Overig,0,283,0,0,0,0,0,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,10,,Apparaatsuitgaven,Beleidsartikel,N,Apparaat,U,N,,,Personele Uitgaven,Eigen Personeel,- Personele uitgaven,"206,155","215,658",201812,"197,256","196,897","193,063","193,523",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,10,,Apparaatsuitgaven,Beleidsartikel,N,Apparaat,U,N,,,Personele Uitgaven,Eigen Personeel,waarvan eigen personeel,"188,569","198,146",193590,"190,777","190,049","186,052","185,844",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,10,,Apparaatsuitgaven,Beleidsartikel,N,Apparaat,U,N,,,Personele Uitgaven,Externe inhuur,waarvan externe inhuur,"15,575","15,100",5813,"4,069","4,438","4,601","5,269",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,10,,Apparaatsuitgaven,Beleidsartikel,N,Apparaat,U,N,,,Personele Uitgaven,Overige personele uitgaven,waarvan overige personele uitgaven,"2,011","2,412",2409,"2,410","2,410","2,410","2,410",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,10,,Apparaatsuitgaven,Beleidsartikel,N,Apparaat,U,N,,,Materiele uitgaven,waarvan ICT,waarvan ICT,"5,480","8,750",5712,"5,609","5,609","5,632","5,629",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,10,,Apparaatsuitgaven,Beleidsartikel,N,Apparaat,U,N,,,Materiele uitgaven,waarvan bijdragen aan SSO's,waarvan bijdrage SSO's,"45,535","36,372",27769,"28,358","28,416","28,393","28,243",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,10,,Apparaatsuitgaven,Beleidsartikel,N,Apparaat,U,N,,,Materiele uitgaven,waarvan overige materiële uitagven,waarvan overige materiële uitgaven,"43,560","42,144",23866,"21,285","19,955","18,911","18,342",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,10,,Apparaatsuitgaven,Beleidsartikel,N,Apparaat,O,N,,,,Overig,Overig,"35,866","25,573",6731,"11,679","6,633","6,529","6,520",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,11,,Nominaal en onvoorzien,Beleidsartikel,N,Programma,U,N,1,,Loonbijstelling,,1. Loonbijstelling,0,0,0,0,0,0,0,
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,11,,Nominaal en onvoorzien,Beleidsartikel,N,Programma,U,N,2,,Prijsbijstelling,,2. Prijsbijstelling,0,"4,580",1629,"4,443","4,474","4,470","4,492",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,11,,Nominaal en onvoorzien,Beleidsartikel,N,Programma,U,N,4,,Taakstelling,,4. Taakstelling,0,"-53,497",-35075,"-34,095","-35,554","-35,554","-35,554",
2017,XVI,E.I. Schippers,"Volksgezondheid, Welzijn en Sport",B,OWB,11,,Nominaal en onvoorzien,Beleidsartikel,N,Programma,O,N,,,,Overig,Overig,0,"5,000",0,0,0,0,0,
2017,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen,Beleidsartikel,N,Programma,U,N,1.1,"Versterkt internationaal handelssysteem, met aandacht voor Maatschappelijk  Verantwoord Ondernemen",Bijdragen (inter)nationale organisaties,Contributies internationaal ondernemen,,4191,5670,5670,5670,5670,5670,5670,
2017,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen,Beleidsartikel,N,Programma,U,N,1.1,"Versterkt internationaal handelssysteem, met aandacht voor Maatschappelijk  Verantwoord Ondernemen",Bijdragen (inter)nationale organisaties,Maatschappelijk verantwoord ondernemen,,5506,7256,2976,2758,2758,2758,2758,
2017,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen,Beleidsartikel,N,Programma,U,N,1.1,"Versterkt internationaal handelssysteem, met aandacht voor Maatschappelijk  Verantwoord Ondernemen",Opdrachten,waarvan beleidsondersteuning internationaal ondernemen (non-ODA),,3083,2719,2794,2794,2794,2794,2794,
2017,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen,Beleidsartikel,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,Starters International Business (SIB)/ Programma Strategische Beurzen (non-ODA),,3881,4940,5200,5200,5200,5200,5200,
2017,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen,Beleidsartikel,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,Partners for International Business (PIB) (non-ODA),,410,8400,8000,8000,8000,8000,8000,
2017,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen,Beleidsartikel,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,Sport en OS,,,1100,1100,1100,1100,1100,1100,
2017,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen,Beleidsartikel,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,"Demontratieprojecten, haalbaarheidsstudies en investeringsstudies (DHI) (non-ODA)",,4889,7012,6000,5438,5938,6438,6438,
2017,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen,Beleidsartikel,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,Dutch Trade and Investment Fund (non-ODA),,,18800,20643,19771,18229,16014,14060,
2017,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen,Beleidsartikel,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,Overig Programmatische Aanpak,,817,1500,500,200,200,200,200,
2017,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen,Beleidsartikel,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,PSO/2g@there,,,1300,500,,,,,
