Begrotingsjaar,Valuta,eenheid,Uitgaven (U) Verplichtingen (V) Ontvangsten (O),Begrotingsstaat,Onderdeel,Omschrijving,ontwerpbegroting,vastgestelde begroting,1ste suppletoire begroting,2de suppletoire begroting,Realisatie,Url
2013,Euro,miljoen,O,Rijk,V,Buitenlandse Zaken,"844,5","844,5","787,2",685,"758,6",
2013,Euro,miljoen,U,Rijk,V,Buitenlandse Zaken,"11777,5","11787,7","9281,6","8743,1","8597,8",
2013,Euro,miljoen,V,Rijk,V,Buitenlandse Zaken,"10622,8","10633,1","9047,8","8561,1","8404,7",
2013,Euro,miljoen,O,Rijk,VI,Veiligheid en Justitie,"1362,1","1362,1","1248,8","1310,6","1465,3",
2013,Euro,miljoen,U,Rijk,VI,Veiligheid en Justitie,"11196,9","12011,1","12108,8","12302,2","12383,3",
2013,Euro,miljoen,V,Rijk,VI,Veiligheid en Justitie,11512,"12326,2","12166,8","6952,5","6927,8",
2013,Euro,miljoen,O,Rijk,VII,Binnenlandse Zaken en Koninkrijksrelaties,"712,7","106,1","96,1",140,"161,7",
2013,Euro,miljoen,U,Rijk,VII,Binnenlandse Zaken en Koninkrijksrelaties,"4790,3",844,"836,9",822,"806,1",
2013,Euro,miljoen,V,Rijk,VII,Binnenlandse Zaken en Koninkrijksrelaties,"4853,2",843,"835,8","820,8","788,5",
2013,Euro,miljoen,O,Rijk,VIII,"Onderwijs, Cultuur en Wetenschap","1190,5","1190,5","1158,7","1239,3",1256,
2013,Euro,miljoen,U,Rijk,VIII,"Onderwijs, Cultuur en Wetenschap","34074,6","34352,6","34524,7","35176,7","35160,7",
2013,Euro,miljoen,V,Rijk,VIII,"Onderwijs, Cultuur en Wetenschap",0,0,0,0,"-7,9",
2013,Euro,miljoen,O,Rijk,X,Defensie,"373,8","373,8","349,4","324,6","308,5",
2013,Euro,miljoen,U,Rijk,X,Defensie,7777,7777,"7788,5","7710,2","7702,1",
2013,Euro,miljoen,V,Rijk,X,Defensie,7917,7917,"8038,4","7960,2","7549,8",
2013,Euro,miljoen,O,Rijk,XII,Infrastructuur en Milieu,"176,1","176,1","177,2","213,5","220,6",
2013,Euro,miljoen,U,Rijk,XII,Infrastructuur en Milieu,"9910,5","9985,5","10007,1","9880,3","9857,3",
2013,Euro,miljoen,V,Rijk,XII,Infrastructuur en Milieu,"9634,2","9634,2","9573,3","9630,1","9623,9",
2013,Euro,miljoen,O,Rijk,XIII,Economische Zaken,"12820,3",12824,"17211,6","17921,3","17974,6",
2013,Euro,miljoen,U,Rijk,XIII,Economische Zaken,"5229,2","5151,2","4990,1","5197,4","5014,9",
2013,Euro,miljoen,V,Rijk,XIII,Economische Zaken,"7805,2","7741,3",9623,"9670,9","7370,6",
2013,Euro,miljoen,O,Rijk,XV,Sociale Zaken en Werkgelegenheid,"1758,5",1785,"1854,7","2024,4","2050,9",
2013,Euro,miljoen,U,Rijk,XV,Sociale Zaken en Werkgelegenheid,"30225,2","30389,9","30556,1","29483,3","29290,3",
2013,Euro,miljoen,V,Rijk,XV,Sociale Zaken en Werkgelegenheid,"30224,1","30372,8",30550,"29499,7","30185,9",
2013,Euro,miljoen,O,Rijk,XVI,"Volksgezondheid, Welzijn en Sport","63,5","63,5",136,"206,8","810,2",
2013,Euro,miljoen,U,Rijk,XVI,"Volksgezondheid, Welzijn en Sport","15711,3","15647,2","15736,4","15712,5","16376,2",
2013,Euro,miljoen,V,Rijk,XVI,"Volksgezondheid, Welzijn en Sport","15502,9","15438,8","15546,1","15893,6","15847,1",
2013,Euro,miljoen,O,Rijk,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,0,"14,3","71,7","95,8","80,5",
2013,Euro,miljoen,U,Rijk,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,0,"89,2",2971,"2941,3","3017,6",
2013,Euro,miljoen,V,Rijk,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,0,"75,1","2388,9","2406,4","1548,4",
2013,Euro,miljoen,O,Rijk,XVIII,Wonen & Rijksdienst,0,"754,3","625,6","630,7","580,4",
2013,Euro,miljoen,U,Rijk,XVIII,Wonen & Rijksdienst,0,"3085,9","3170,7","3166,1","3146,2",
2013,Euro,miljoen,V,Rijk,XVIII,Wonen & Rijksdienst,0,"3155,9","3240,7","3236,9","3195,7",
2013,Euro,x1000,O,"V, Buitenlandse Zaken",1,Internationale rechtsorde en mensenrechten,0,0,0,0,0,
2013,Euro,x1000,U,"V, Buitenlandse Zaken",1,Internationale rechtsorde en mensenrechten,114886,114886,111607,109468,106338,
2013,Euro,x1000,V,"V, Buitenlandse Zaken",1,Internationale rechtsorde en mensenrechten,99376,99376,112453,127184,116445,
2013,Euro,x1000,O,"V, Buitenlandse Zaken",2,Grotere veiligheid en stabiliteit en humanitaire hulp,1167,1167,1167,1167,2057,
2013,Euro,x1000,U,"V, Buitenlandse Zaken",2,Grotere veiligheid en stabiliteit en humanitaire hulp,776500,769500,256784,241330,226472,
2013,Euro,x1000,V,"V, Buitenlandse Zaken",2,Grotere veiligheid en stabiliteit en humanitaire hulp,679511,672511,245992,235524,200114,
2013,Euro,x1000,O,"V, Buitenlandse Zaken",3,Europese samenwerking,685267,685267,685267,573923,592213,
2013,Euro,x1000,U,"V, Buitenlandse Zaken",3,Europese samenwerking,7580467,7580467,8055120,7574385,7495364,
2013,Euro,x1000,V,"V, Buitenlandse Zaken",3,Europese samenwerking,7412138,7412138,7886791,7418260,7339239,
2013,Euro,x1000,O,"V, Buitenlandse Zaken",4,Meer welvaart en minder armoede,57363,57363,0,0,0,
2013,Euro,x1000,U,"V, Buitenlandse Zaken",4,Meer welvaart en minder armoede,938979,923979,2300,1000,286,
2013,Euro,x1000,V,"V, Buitenlandse Zaken",4,Meer welvaart en minder armoede,764287,749287,0,0,193,
2013,Euro,x1000,O,"V, Buitenlandse Zaken",5,Toegenomen menselijke ontplooiing en sociale ontwikkeling,0,0,0,0,0,
2013,Euro,x1000,U,"V, Buitenlandse Zaken",5,Toegenomen menselijke ontplooiing en sociale ontwikkeling,1078152,1100152,0,0,0,
2013,Euro,x1000,V,"V, Buitenlandse Zaken",5,Toegenomen menselijke ontplooiing en sociale ontwikkeling,331241,353241,0,0,0,
2013,Euro,x1000,O,"V, Buitenlandse Zaken",6,Duurzaam water- en milieubeheer,0,0,0,0,0,
2013,Euro,x1000,U,"V, Buitenlandse Zaken",6,Duurzaam water- en milieubeheer,397960,397960,0,0,0,
2013,Euro,x1000,V,"V, Buitenlandse Zaken",6,Duurzaam water- en milieubeheer,533944,533944,0,0,0,
2013,Euro,x1000,O,"V, Buitenlandse Zaken",7,Welzijn en veiligheid van Nederlanders in het buitenland,41300,41300,41300,41300,48264,
2013,Euro,x1000,U,"V, Buitenlandse Zaken",7,Welzijn en veiligheid van Nederlanders in het buitenland,24964,24964,15639,17122,16961,
2013,Euro,x1000,V,"V, Buitenlandse Zaken",7,Welzijn en veiligheid van Nederlanders in het buitenland,24964,24964,15969,17452,15488,
2013,Euro,x1000,O,"V, Buitenlandse Zaken",8,Versterkt cultureel profiel en positieve beeldvorming NL,790,790,790,790,774,
2013,Euro,x1000,U,"V, Buitenlandse Zaken",8,Versterkt cultureel profiel en positieve beeldvorming NL,71982,71982,41385,56711,54122,
2013,Euro,x1000,V,"V, Buitenlandse Zaken",8,Versterkt cultureel profiel en positieve beeldvorming NL,51065,51065,40509,57464,41425,
2013,Euro,x1000,O,"V, Buitenlandse Zaken",9,Geheim,0,0,0,0,0,
2013,Euro,x1000,U,"V, Buitenlandse Zaken",9,Geheim,0,0,162,162,163,
2013,Euro,x1000,V,"V, Buitenlandse Zaken",9,Geheim,0,0,162,162,-30,
2013,Euro,x1000,O,"V, Buitenlandse Zaken",10,Nominaal en onvoorzien,0,0,0,0,0,
2013,Euro,x1000,U,"V, Buitenlandse Zaken",10,Nominaal en onvoorzien,33597,33597,18379,3800,3758,
2013,Euro,x1000,V,"V, Buitenlandse Zaken",10,Nominaal en onvoorzien,33597,33597,18379,3800,3758,
2013,Euro,x1000,O,"V, Buitenlandse Zaken",11,Algemeen,58626,58626,58626,67850,115293,
2013,Euro,x1000,U,"V, Buitenlandse Zaken",11,Algemeen,759974,770219,780177,739089,694372,
2013,Euro,x1000,V,"V, Buitenlandse Zaken",11,Algemeen,692706,702951,727514,701246,688056,
2013,Euro,x1000,O,"V, Buitenlandse Zaken",-,TOTAAL,844513,844513,787150,685030,758601,
2013,Euro,x1000,U,"V, Buitenlandse Zaken",-,TOTAAL,11777461,11787706,9281553,8743067,8597836,
2013,Euro,x1000,V,"V, Buitenlandse Zaken",-,TOTAAL,10622829,10633074,9047769,8561092,8404688,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",12,Rechtspleging en rechtsbijstand,0,0,0,0,0,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",12,Rechtspleging en rechtsbijstand,0,0,0,0,0,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",12,Rechtspleging en rechtsbijstand,0,0,0,0,0,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",13,"Rechtshandhaving, criminaliteits- en terrorismebestrijding",0,0,0,0,0,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",13,"Rechtshandhaving, criminaliteits- en terrorismebestrijding",0,0,0,0,0,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",13,"Rechtshandhaving, criminaliteits- en terrorismebestrijding",0,0,0,0,0,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",14,Jeugd,0,0,0,0,0,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",14,Jeugd,0,0,0,0,0,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",14,Jeugd,0,0,0,0,0,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",21,Contraterrorisme- en nationaal veiligheidsbeleid,0,0,0,0,0,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",21,Contraterrorisme- en nationaal veiligheidsbeleid,0,0,0,0,0,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",21,Contraterrorisme- en nationaal veiligheidsbeleid,0,0,0,0,0,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",23,Veiligheidsregio's en politie,0,0,0,0,0,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",23,Veiligheidsregio's en politie,0,0,0,0,0,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",23,Veiligheidsregio's en politie,0,0,0,0,0,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",25,Veiligheid en bestuur,0,0,0,0,0,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",25,Veiligheid en bestuur,0,0,0,0,0,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",25,Veiligheid en bestuur,0,0,0,0,0,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",29,Inspectie openbare orde en veiligheid,0,0,0,0,0,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",29,Inspectie openbare orde en veiligheid,0,0,0,0,0,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",29,Inspectie openbare orde en veiligheid,0,0,0,0,0,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",31,Nationale Politie,500,500,500,500,269,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",31,Nationale Politie,5220150,5220150,5256456,5259193,5250519,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",31,Nationale Politie,5535250,5535250,5256456,429524,229265,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",32,Rechtspleging en rechtsbijstand,309755,309755,262755,225103,222147,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",32,Rechtspleging en rechtsbijstand,1522621,1522621,1493457,1532601,1544180,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",32,Rechtspleging en rechtsbijstand,1522621,1522621,1540457,1532601,1544910,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",33,Veiligheid en criminaliteitsbestrijding,1046498,1046498,981498,1063750,1086824,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",33,Veiligheid en criminaliteitsbestrijding,768902,768902,760776,758819,775116,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",33,Veiligheid en criminaliteitsbestrijding,768902,768902,760776,758819,786426,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",34,Sanctietoepassing,1663,1663,1663,4990,98054,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",34,Sanctietoepassing,2242335,2242335,2337586,2451552,2536821,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",34,Sanctietoepassing,2242335,2242335,2337586,2451552,2561345,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",35,Jeugd,2800,2800,1487,9037,13082,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",35,Jeugd,804892,804892,816591,842069,840364,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",35,Jeugd,804892,804892,816591,842069,821589,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",36,Contraterrorisme en Nationaal Veiligheidsbeleid,0,0,0,0,212,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",36,Contraterrorisme en Nationaal Veiligheidsbeleid,205242,205242,202301,202800,210768,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",36,Contraterrorisme en Nationaal Veiligheidsbeleid,205242,205242,202301,202800,284113,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",37,Vreemdelingen,0,0,0,0,27466,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",37,Vreemdelingen,0,733200,751425,767400,751429,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",37,Vreemdelingen,0,733200,751425,247400,173932,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",91,Apparaatsuitgaven kerndepartement,868,868,921,7216,17223,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",91,Apparaatsuitgaven kerndepartement,357813,436911,463483,482474,470745,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",91,Apparaatsuitgaven kerndepartement,357813,436911,463483,482474,522949,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",92,Nominaal en onvoorzien,0,0,0,0,0,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",92,Nominaal en onvoorzien,71917,73814,23625,2248,0,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",92,Nominaal en onvoorzien,71917,73814,34670,2248,0,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",93,Geheim,0,0,0,0,17,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",93,Geheim,3057,3057,3057,3057,3317,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",93,Geheim,3057,3057,3057,3057,3317,
2013,Euro,x1000,O,"VI, Veiligheid en Justitie",-,TOTAAL,1362084,1362084,1248824,1310596,1465294,
2013,Euro,x1000,U,"VI, Veiligheid en Justitie",-,TOTAAL,11196929,12011124,12108757,12302213,12383259,
2013,Euro,x1000,V,"VI, Veiligheid en Justitie",-,TOTAAL,11512029,12326224,12166802,6952544,6927846,
2013,Euro,x1000,O,"VII, Binnenlandse Zaken en Koninkrijksrelaties",61,Openbaar bestuur en democratie,49465,49465,24465,24686,24816,
2013,Euro,x1000,U,"VII, Binnenlandse Zaken en Koninkrijksrelaties",61,Openbaar bestuur en democratie,25102,25102,33452,33089,30373,
2013,Euro,x1000,V,"VII, Binnenlandse Zaken en Koninkrijksrelaties",61,Openbaar bestuur en democratie,25102,25102,33452,33089,45581,
2013,Euro,x1000,O,"VII, Binnenlandse Zaken en Koninkrijksrelaties",62,Algemene Inlichtingen- en Veiligheidsdienst,8214,8214,8214,8214,7440,
2013,Euro,x1000,U,"VII, Binnenlandse Zaken en Koninkrijksrelaties",62,Algemene Inlichtingen- en Veiligheidsdienst,199621,199621,203421,195016,195142,
2013,Euro,x1000,V,"VII, Binnenlandse Zaken en Koninkrijksrelaties",62,Algemene Inlichtingen- en Veiligheidsdienst,199621,199621,203421,195016,197486,
2013,Euro,x1000,O,"VII, Binnenlandse Zaken en Koninkrijksrelaties",63,Woningmarkt,578445,0,0,0,0,
2013,Euro,x1000,U,"VII, Binnenlandse Zaken en Koninkrijksrelaties",63,Woningmarkt,2832443,0,0,0,0,
2013,Euro,x1000,V,"VII, Binnenlandse Zaken en Koninkrijksrelaties",63,Woningmarkt,2902887,0,0,0,0,
2013,Euro,x1000,O,"VII, Binnenlandse Zaken en Koninkrijksrelaties",64,Woonomgeving en bouw,91,0,0,0,0,
2013,Euro,x1000,U,"VII, Binnenlandse Zaken en Koninkrijksrelaties",64,Woonomgeving en bouw,32639,0,0,0,0,
2013,Euro,x1000,V,"VII, Binnenlandse Zaken en Koninkrijksrelaties",64,Woonomgeving en bouw,32189,0,0,0,0,
2013,Euro,x1000,O,"VII, Binnenlandse Zaken en Koninkrijksrelaties",65,Integratie en maatschappelijke samenhang,27566,0,0,0,0,
2013,Euro,x1000,U,"VII, Binnenlandse Zaken en Koninkrijksrelaties",65,Integratie en maatschappelijke samenhang,172387,0,0,0,0,
2013,Euro,x1000,V,"VII, Binnenlandse Zaken en Koninkrijksrelaties",65,Integratie en maatschappelijke samenhang,166387,0,0,0,0,
2013,Euro,x1000,O,"VII, Binnenlandse Zaken en Koninkrijksrelaties",66,Dienstverlenende en innovatieve overheid,500,500,500,16472,17480,
2013,Euro,x1000,U,"VII, Binnenlandse Zaken en Koninkrijksrelaties",66,Dienstverlenende en innovatieve overheid,125848,125848,101394,125618,125526,
2013,Euro,x1000,V,"VII, Binnenlandse Zaken en Koninkrijksrelaties",66,Dienstverlenende en innovatieve overheid,125848,125848,101394,125618,102722,
2013,Euro,x1000,O,"VII, Binnenlandse Zaken en Koninkrijksrelaties",67,Arbeidszaken overheid,820,820,820,820,1769,
2013,Euro,x1000,U,"VII, Binnenlandse Zaken en Koninkrijksrelaties",67,Arbeidszaken overheid,43177,43177,44177,42039,40146,
2013,Euro,x1000,V,"VII, Binnenlandse Zaken en Koninkrijksrelaties",67,Arbeidszaken overheid,43177,43177,44177,42039,32136,
2013,Euro,x1000,O,"VII, Binnenlandse Zaken en Koninkrijksrelaties",68,Kwaliteit Rijksdienst,250,0,0,0,0,
2013,Euro,x1000,U,"VII, Binnenlandse Zaken en Koninkrijksrelaties",68,Kwaliteit Rijksdienst,29380,0,0,0,0,
2013,Euro,x1000,V,"VII, Binnenlandse Zaken en Koninkrijksrelaties",68,Kwaliteit Rijksdienst,29380,0,0,0,0,
2013,Euro,x1000,O,"VII, Binnenlandse Zaken en Koninkrijksrelaties",69,Uitvoering Rijkshuisvesting,357,0,0,0,0,
2013,Euro,x1000,U,"VII, Binnenlandse Zaken en Koninkrijksrelaties",69,Uitvoering Rijkshuisvesting,59207,0,0,0,0,
2013,Euro,x1000,V,"VII, Binnenlandse Zaken en Koninkrijksrelaties",69,Uitvoering Rijkshuisvesting,59207,0,0,0,0,
2013,Euro,x1000,O,"VII, Binnenlandse Zaken en Koninkrijksrelaties",70,Vreemdelingen,0,0,0,0,0,
2013,Euro,x1000,U,"VII, Binnenlandse Zaken en Koninkrijksrelaties",70,Vreemdelingen,733200,0,0,0,0,
2013,Euro,x1000,V,"VII, Binnenlandse Zaken en Koninkrijksrelaties",70,Vreemdelingen,733200,0,0,0,0,
2013,Euro,x1000,O,"VII, Binnenlandse Zaken en Koninkrijksrelaties",71,Centraal Apparaat,27965,28144,43311,70989,91404,
2013,Euro,x1000,U,"VII, Binnenlandse Zaken en Koninkrijksrelaties",71,Centraal Apparaat,311023,225309,263588,282802,272083,
2013,Euro,x1000,V,"VII, Binnenlandse Zaken en Koninkrijksrelaties",71,Centraal Apparaat,312137,226423,264702,283916,270261,
2013,Euro,x1000,O,"VII, Binnenlandse Zaken en Koninkrijksrelaties",72,Algemeen,0,0,0,0,0,
2013,Euro,x1000,U,"VII, Binnenlandse Zaken en Koninkrijksrelaties",72,Algemeen,4420,4420,3478,3420,2870,
2013,Euro,x1000,V,"VII, Binnenlandse Zaken en Koninkrijksrelaties",72,Algemeen,2266,2266,1324,1266,354,
2013,Euro,x1000,O,"VII, Binnenlandse Zaken en Koninkrijksrelaties",73,Nominaal en onvoorzien,0,0,0,0,0,
2013,Euro,x1000,U,"VII, Binnenlandse Zaken en Koninkrijksrelaties",73,Nominaal en onvoorzien,11823,10551,7435,0,0,
2013,Euro,x1000,V,"VII, Binnenlandse Zaken en Koninkrijksrelaties",73,Nominaal en onvoorzien,11823,10551,7309,-126,0,
2013,Euro,x1000,O,"VII, Binnenlandse Zaken en Koninkrijksrelaties",74,VUT-fonds,19000,19000,18800,18800,18816,
2013,Euro,x1000,U,"VII, Binnenlandse Zaken en Koninkrijksrelaties",74,VUT-fonds,210000,210000,180000,140000,140000,
2013,Euro,x1000,V,"VII, Binnenlandse Zaken en Koninkrijksrelaties",74,VUT-fonds,210000,210000,180000,140000,140000,
2013,Euro,x1000,O,"VII, Binnenlandse Zaken en Koninkrijksrelaties",-,TOTAAL,712673,106143,96110,139981,161725,
2013,Euro,x1000,U,"VII, Binnenlandse Zaken en Koninkrijksrelaties",-,TOTAAL,4790270,844028,836945,821984,806140,
2013,Euro,x1000,V,"VII, Binnenlandse Zaken en Koninkrijksrelaties",-,TOTAAL,4853224,842988,835779,820818,788540,
2013,Euro,x1000,O,"VIII, Onderwijs, Cultuur en Wetenschap",1,Primair onderwijs,1661,1661,1661,36661,39877,
2013,Euro,x1000,U,"VIII, Onderwijs, Cultuur en Wetenschap",1,Primair onderwijs,9727312,9727312,9714924,10147247,10166848,
2013,Euro,x1000,V,"VIII, Onderwijs, Cultuur en Wetenschap",1,Primair onderwijs,0,0,0,0,0,
2013,Euro,x1000,O,"VIII, Onderwijs, Cultuur en Wetenschap",3,Voortgezet onderwijs,1361,1361,1361,19361,20143,
2013,Euro,x1000,U,"VIII, Onderwijs, Cultuur en Wetenschap",3,Voortgezet onderwijs,7074820,7074820,7170627,7436387,7436116,
2013,Euro,x1000,V,"VIII, Onderwijs, Cultuur en Wetenschap",3,Voortgezet onderwijs,0,0,0,0,0,
2013,Euro,x1000,O,"VIII, Onderwijs, Cultuur en Wetenschap",4,Beroepsonderwijs en volwasseneneducatie,0,0,0,13500,18860,
2013,Euro,x1000,U,"VIII, Onderwijs, Cultuur en Wetenschap",4,Beroepsonderwijs en volwasseneneducatie,3500665,3500665,3487686,3516538,3496330,
2013,Euro,x1000,V,"VIII, Onderwijs, Cultuur en Wetenschap",4,Beroepsonderwijs en volwasseneneducatie,0,0,0,0,0,
2013,Euro,x1000,O,"VIII, Onderwijs, Cultuur en Wetenschap",6,Hoger beroepsonderwijs,1213,1213,5981,5981,6447,
2013,Euro,x1000,U,"VIII, Onderwijs, Cultuur en Wetenschap",6,Hoger beroepsonderwijs,2464254,2603548,2576917,2610782,2610870,
2013,Euro,x1000,V,"VIII, Onderwijs, Cultuur en Wetenschap",6,Hoger beroepsonderwijs,0,0,0,0,0,
2013,Euro,x1000,O,"VIII, Onderwijs, Cultuur en Wetenschap",7,Wetenschappelijk onderwijs,16,16,16,162,963,
2013,Euro,x1000,U,"VIII, Onderwijs, Cultuur en Wetenschap",7,Wetenschappelijk onderwijs,3894582,4018288,4006277,4064378,4065742,
2013,Euro,x1000,V,"VIII, Onderwijs, Cultuur en Wetenschap",7,Wetenschappelijk onderwijs,0,0,0,0,0,
2013,Euro,x1000,O,"VIII, Onderwijs, Cultuur en Wetenschap",8,Internationaal onderwijsbeleid,99,99,99,99,754,
2013,Euro,x1000,U,"VIII, Onderwijs, Cultuur en Wetenschap",8,Internationaal onderwijsbeleid,16969,16969,17048,17048,15704,
2013,Euro,x1000,V,"VIII, Onderwijs, Cultuur en Wetenschap",8,Internationaal onderwijsbeleid,0,0,0,0,0,
2013,Euro,x1000,O,"VIII, Onderwijs, Cultuur en Wetenschap",9,Arbeidsmarkt en personeelsbeleid,0,0,0,7000,8576,
2013,Euro,x1000,U,"VIII, Onderwijs, Cultuur en Wetenschap",9,Arbeidsmarkt en personeelsbeleid,422534,437534,384755,359060,343509,
2013,Euro,x1000,V,"VIII, Onderwijs, Cultuur en Wetenschap",9,Arbeidsmarkt en personeelsbeleid,0,0,0,0,0,
2013,Euro,x1000,O,"VIII, Onderwijs, Cultuur en Wetenschap",11,Studiefinanciering,763301,763301,726296,731296,737384,
2013,Euro,x1000,U,"VIII, Onderwijs, Cultuur en Wetenschap",11,Studiefinanciering,4039626,4039626,4063513,4135272,4150351,
2013,Euro,x1000,V,"VIII, Onderwijs, Cultuur en Wetenschap",11,Studiefinanciering,0,0,0,0,0,
2013,Euro,x1000,O,"VIII, Onderwijs, Cultuur en Wetenschap",12,Tegemoetkoming studiekosten,6189,6189,4720,4720,4709,
2013,Euro,x1000,U,"VIII, Onderwijs, Cultuur en Wetenschap",12,Tegemoetkoming studiekosten,115298,115298,112114,107114,105925,
2013,Euro,x1000,V,"VIII, Onderwijs, Cultuur en Wetenschap",12,Tegemoetkoming studiekosten,0,0,0,0,0,
2013,Euro,x1000,O,"VIII, Onderwijs, Cultuur en Wetenschap",13,Lesgelden,223529,223529,219400,214400,205687,
2013,Euro,x1000,U,"VIII, Onderwijs, Cultuur en Wetenschap",13,Lesgelden,7000,7000,6987,6987,7005,
2013,Euro,x1000,V,"VIII, Onderwijs, Cultuur en Wetenschap",13,Lesgelden,0,0,0,0,0,
2013,Euro,x1000,O,"VIII, Onderwijs, Cultuur en Wetenschap",14,Cultuur,1945,1945,5014,6940,9613,
2013,Euro,x1000,U,"VIII, Onderwijs, Cultuur en Wetenschap",14,Cultuur,789155,789155,749803,714935,704732,
2013,Euro,x1000,V,"VIII, Onderwijs, Cultuur en Wetenschap",14,Cultuur,0,0,0,0,0,
2013,Euro,x1000,O,"VIII, Onderwijs, Cultuur en Wetenschap",15,Media,190500,190500,193500,193500,193542,
2013,Euro,x1000,U,"VIII, Onderwijs, Cultuur en Wetenschap",15,Media,876224,876224,879247,892936,892936,
2013,Euro,x1000,V,"VIII, Onderwijs, Cultuur en Wetenschap",15,Media,0,0,0,0,0,
2013,Euro,x1000,O,"VIII, Onderwijs, Cultuur en Wetenschap",16,Onderzoek en wetenschappen,101,101,101,5091,4334,
2013,Euro,x1000,U,"VIII, Onderwijs, Cultuur en Wetenschap",16,Onderzoek en wetenschappen,885520,885520,887577,892065,891076,
2013,Euro,x1000,V,"VIII, Onderwijs, Cultuur en Wetenschap",16,Onderzoek en wetenschappen,0,0,0,0,0,
2013,Euro,x1000,O,"VIII, Onderwijs, Cultuur en Wetenschap",25,Emancipatie,0,0,0,0,21,
